23682,9.456,-53.59,0.0,OC,Ru82
23692,10.539,-61.44,0.0,OC,Ru92
23693,11.044,-61.22,0.0,OC,Ru93
23698,11.58,-64.29,0.0,OC,Ru98
23699,12.387,-51.09,0.0,GC,Ru106
23700,13.322,-58.29,0.0,OC,Ru108
24000,19.363,29.33,0.0,BN, M1-92 Footprint Neb
24001,10.239,-3.11,0.0,Gx,M-0-27-5
24002,1.051,-6.13,0.0,Gx,M-1-3-85
24003,9.066,-7.14,0.0,Gx,M-1-23-19
24004,9.109,-8.53,0.0,Gx,M-1-24-1
24005,10.110,-4.43,0.0,Gx,M-1-26-30
24006,11.227,-7.41,0.0,Gx,M-1-29-15
24007,12.303,-8.24,0.0,Gx,M-1-32-19
24008,12.356,-7.53,0.0,Gx,M-1-32-28
24009,12.441,-5.41,0.0,Gx,M-1-33-1
24010,12.457,-6.04,0.0,Gx,M-1-33-3
24011,12.512,-6.34,0.0,Gx,M-1-33-27
24012,22.389,-5.51,0.0,Gx,M-1-57-18
24013,3.229,-11.12,0.0,Gx,M-2-9-36
24014,5.509,-14.47,0.0,Gx,M-2-15-11
24015,9.365,-11.20,0.0,Gx,M-2-25-6
24016,11.406,-10.05,0.0,Gx,M-2-30-14
24017,12.494,-10.07,0.0,Gx,M-2-33-15
24018,12.501,-14.44,0.0,Gx,M-2-33-17
24019,13.098,-10.20,0.0,Gx,M-2-34-6
24020,13.279,-13.25,0.0,Gx,M-2-34-54
24021,13.382,-9.48,0.0,Gx,M-2-35-10
24022,16.173,-11.44,0.0,Gx,M-2-41-1
24023,0.019,-15.27,0.0,Gx,M-3-1-15
24024,3.44,-14.22,0.0,Gx,M-3-10-42
24025,3.466,-16.33,0.0,Gx,M-3-10-45
24026,9.333,-16.46,0.0,Gx,M-3-25-4
24027,13.126,-17.32,0.0,Gx,M-3-34-14
24028,11.587,25.03,0.0,Gx,M-4-28-110
24029,8.575,-39.16,0.0,Gx,M-6-20-4
24030,23.371,-37.43,0.0,Gx,M-6-51-14
25001,15.589,-26.09,0.0,BN,Sh2-1
25003,17.123,-38.29,0.0,BN,Sh2-3
25004,8.536,-42.13,0.0,DN,SL4
25007,16.018,-41.52,0.0,DN,SL7
25008,16.142,-44.04,0.0,DN,SL8
25009,16.211,-25.35,0.0,BN,Sh2-9
25011,15.57,-37.48,0.0,DN,SL11
25013,17.291,-31.31,0.0,BN,Sh2-13
25015,16.466,-44.30,0.0,DN,SL15
25016,17.466,-29.18,0.0,BN,Sh2-16
25017,16.53,-43.35,0.0,DN,SL17
25018,16.448,-40.23,0.0,DN,SL18
25026,17.342,-40.25,0.0,DN,SL26
25028,17.353,-39.14,0.0,DN,SL28
25035,18.159,-20.15,0.0,BN,Sh2-35
25042,19.103,-37.08,0.0,DN,SL42
25046,18.061,-14.10,0.0,BN,Sh2-46
25053,18.252,-13.13,0.0,BN,Sh2-53
